AB054646	Thermus oshimai strain SPS-17 16S ribosomal RNA, partial sequence	10.1128/AEM.67.4.1601-1616.2001	11282611	Appl. Environ. Microbiol. 67:1601-1606 (2001)	Ishiguro M.; Kaneko S.; Kuno A.; Koyama Y.; Yoshida S.; Park G.-G.; Sakakibara Y.; Kusakabe I.; Kobayashi H.; ;	Kobayashi H.; Kaneko S.; Koyama Y.; ;	19-JAN-2001 Hideyuki Kobayashi, National Food Research Institute, Molecular Func		
HQ088787	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ088822	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ088862	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ088877	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089036	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089208	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089203	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089231	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089269	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089321	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089323	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089401	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089420	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089538	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089590	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089641	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089684	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089701	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089715	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ089970	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090048	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090240	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090323	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090364	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090363	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090378	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090401	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090543	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090553	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090676	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090686	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090730	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090801	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 45 ft
HQ090932	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ090978	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091008	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091047	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091130	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091146	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091268	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091297	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091543	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ091609	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092096	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092232	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092405	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092539	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092548	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092579	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092619	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
HQ092638	Thermus thermophilus strain HB8 16S ribosomal RNA, partial sequence		21128661	Environ. Sci. Technol. 0:0-0 (2010)	Ramos-Padron E.; Bordenave S.; Lin S.; Bhaskar I.M.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	Ramos-Padron E.; Bordenave S.; Lin S.; Mani Bhaskar I.; Dong X.; Sensen C.W.; Fournier J.; Voordouw G.; Gieg L.M.; ;	02-AUG-2010 Biological Sciences, University of Calgary, 2500 University Drive NW		tailing pound 55 ft
